brand id,brand name,type,slug,dosage form,generic,strength,manufacturer,package container,Package Size
7526,Ceftid,allopathic,ceftidcapsule200-mg,Capsule,Cefixime Trihydrate,200 mg,Opsonin Pharma Ltd.,"Unit Price: ৳ 35.11,(14's pack: ৳ 491.54),",(14's pack: ৳ 491.54)
7527,Ceftid,allopathic,ceftidcapsule400-mg,Capsule,Cefixime Trihydrate,400 mg,Opsonin Pharma Ltd.,"Unit Price: ৳ 50.35,(7's pack: ৳ 352.45),",(7's pack: ৳ 352.45)
7528,Ceftid,allopathic,ceftidpowder-for-suspension100-mg5-ml,Powder for Suspension,Cefixime Trihydrate,100 mg/5 ml,Opsonin Pharma Ltd.,"37.5 ml bottle: ৳ 130.49,50 ml bottle: ৳ 210.63,75 ml bottle: ৳ 250.00",
7530,Ceftid,allopathic,ceftidpediatric-drops25-mgml,Pediatric Drops,Cefixime Trihydrate,25 mg/ml,Opsonin Pharma Ltd.,21 ml bottle: ৳ 98.00,
30736,Cefticlor,allopathic,cefticlorcapsule500-mg,Capsule,Cefaclor Monohydrate,500 mg,Renata Limited,"Unit Price: ৳ 38.14,(12's pack: ৳ 457.68),",(12's pack: ৳ 457.68)
30735,Cefticlor,allopathic,cefticlorcapsule250-mg,Capsule,Cefaclor Monohydrate,250 mg,Renata Limited,"Unit Price: ৳ 21.08,(12's pack: ৳ 252.96),",(12's pack: ৳ 252.96)
30734,Cefticlor,allopathic,cefticlorcapsule375-mg,Capsule,Cefaclor Monohydrate,375 mg,Renata Limited,"Unit Price: ৳ 30.11,(12's pack: ৳ 361.32),",(12's pack: ৳ 361.32)
30733,Cefticlor,allopathic,cefticlorpowder-for-suspension125-mg5-ml,Powder for Suspension,Cefaclor Monohydrate,125 mg/5 ml,Renata Limited,100 ml bottle: ৳ 190.72,
30732,Cefticlor,allopathic,cefticlorpediatric-drops125-mg125-ml,Pediatric Drops,Cefaclor Monohydrate,125 mg/1.25 ml,Renata Limited,15 ml bottle: ৳ 125.00,
18975,Ceftiben,allopathic,ceftibenpowder-for-suspension90-mg5-ml,Powder for Suspension,Ceftibuten Dihydrate,90 mg/5 ml,Square Pharmaceuticals Ltd.,60 ml bottle: ৳ 480.00,
18976,Ceftiben,allopathic,ceftibencapsule400-mg,Capsule,Ceftibuten Dihydrate,400 mg,Square Pharmaceuticals Ltd.,"Unit Price: ৳ 120.00,(6's pack: ৳ 720.00),",(6's pack: ৳ 720.00)
18950,Cefteria,allopathic,cefteriacapsule400-mg,Capsule,Ceftibuten Dihydrate,400 mg,ACI Limited,"Unit Price: ৳ 120.00,(10's pack: ৳ 1,200.00),","(10's pack: ৳ 1,200.00)"
18951,Cefteria,allopathic,cefteriapowder-for-suspension90-mg5-ml,Powder for Suspension,Ceftibuten Dihydrate,90 mg/5 ml,ACI Limited,"60 ml bottle: ৳ 481.00,120 ml bottle: ৳ 802.00",
27323,Ceftem,allopathic,ceftemcapsule400-mg,Capsule,Cefixime Trihydrate,400 mg,Team Pharmaceuticals Ltd.,"Unit Price: ৳ 45.00,(14's pack: ৳ 630.00),",(14's pack: ৳ 630.00)
4624,Acliz Plus,allopathic,acliz-plustablet25-mg50-mg,Tablet,Meclizine + Pyridoxine,25 mg+50 mg,Aristopharma Ltd.,"Unit Price: ৳ 3.00,(100's pack: ৳ 300.00),",(100's pack: ৳ 300.00)
7955,Ceftron,allopathic,ceftronim-injection250-mgvial,IM Injection,Ceftriaxone Sodium,250 mg/vial,Square Pharmaceuticals Ltd.,250 mg vial: ৳ 120.00,
7958,Ceftron,allopathic,ceftroniv-injection250-mgvial,IV Injection,Ceftriaxone Sodium,250 mg/vial,Square Pharmaceuticals Ltd.,250 mg vial: ৳ 120.00,
7959,Ceftron,allopathic,ceftroniv-injection500-mgvial,IV Injection,Ceftriaxone Sodium,500 mg/vial,Square Pharmaceuticals Ltd.,500 mg vial: ৳ 180.00,
7960,Ceftron,allopathic,ceftroniv-injection1-gmvial,IV Injection,Ceftriaxone Sodium,1 gm/vial,Square Pharmaceuticals Ltd.,1 gm vial: ৳ 250.00,
7961,Ceftron,allopathic,ceftroniv-injection2-gmvial,IV Injection,Ceftriaxone Sodium,2 gm/vial,Square Pharmaceuticals Ltd.,2 gm vial: ৳ 350.00,
7956,Ceftron,allopathic,ceftronim-injection500-mgvial,IM Injection,Ceftriaxone Sodium,500 mg/vial,Square Pharmaceuticals Ltd.,500 mg vial: ৳ 180.00,
7957,Ceftron,allopathic,ceftronim-injection1-gmvial,IM Injection,Ceftriaxone Sodium,1 gm/vial,Square Pharmaceuticals Ltd.,1 gm vial: ৳ 250.00,
7952,Ceftrix,allopathic,ceftrixim-injection500-mgvial,IM Injection,Ceftriaxone Sodium,500 mg/vial,Novo Healthcare and Pharma Ltd.,500 mg vial: ৳ 130.39,
7953,Ceftrix,allopathic,ceftrixiv-injection1-gmvial,IV Injection,Ceftriaxone Sodium,1 gm/vial,Novo Healthcare and Pharma Ltd.,1 gm vial: ৳ 160.48,
7954,Ceftrix,allopathic,ceftrixiv-injection2-gmvial,IV Injection,Ceftriaxone Sodium,2 gm/vial,Novo Healthcare and Pharma Ltd.,2 gm vial: ৳ 300.90,
7951,Ceftrix,allopathic,ceftrixim-injection250-mgvial,IM Injection,Ceftriaxone Sodium,250 mg/vial,Novo Healthcare and Pharma Ltd.,250 mg vial: ৳ 90.27,
29573,Ceftrimax,allopathic,ceftrimaxiv-injection1-gmvial,IV Injection,Ceftriaxone Sodium,1 gm/vial,Veritas Pharmaceuticals Ltd.,1 gm vial: ৳ 190.57,
29574,Ceftrimax,allopathic,ceftrimaxiv-injection2-gmvial,IV Injection,Ceftriaxone Sodium,2 gm/vial,Veritas Pharmaceuticals Ltd.,2 gm vial: ৳ 300.90,
29575,Ceftrimax,allopathic,ceftrimaxiv-injection500-mgvial,IV Injection,Ceftriaxone Sodium,500 mg/vial,Veritas Pharmaceuticals Ltd.,500 mg vial: ৳ 130.39,
29572,Ceftrimax,allopathic,ceftrimaxim-injection1-gmvial,IM Injection,Ceftriaxone Sodium,1 gm/vial,Veritas Pharmaceuticals Ltd.,1 gm vial: ৳ 190.57,
29571,Ceftrimax,allopathic,ceftrimaxim-injection500-mgvial,IM Injection,Ceftriaxone Sodium,500 mg/vial,Veritas Pharmaceuticals Ltd.,500 mg vial: ৳ 130.39,
26953,Ceftriaid,allopathic,ceftriaidim-injection500-mgvial,IM Injection,Ceftriaxone Sodium,500 mg/vial,Labaid Pharma Ltd.,500 mg vial: ৳ 200.00,
26954,Ceftriaid,allopathic,ceftriaidiv-injection1-gmvial,IV Injection,Ceftriaxone Sodium,1 gm/vial,Labaid Pharma Ltd.,1 gm vial: ৳ 320.00,
26955,Ceftriaid,allopathic,ceftriaidiv-injection2-gmvial,IV Injection,Ceftriaxone Sodium,2 gm/vial,Labaid Pharma Ltd.,2 gm vial: ৳ 490.00,
26956,Ceftriaid,allopathic,ceftriaidiv-injection500-mgvial,IV Injection,Ceftriaxone Sodium,500 mg/vial,Labaid Pharma Ltd.,500 mg vial: ৳ 200.00,
26952,Ceftriaid,allopathic,ceftriaidim-injection1-gmvial,IM Injection,Ceftriaxone Sodium,1 gm/vial,Labaid Pharma Ltd.,1 gm vial: ৳ 320.00,
26951,Ceftriaid,allopathic,ceftriaidim-injection250-mgvial,IM Injection,Ceftriaxone Sodium,250 mg/vial,Labaid Pharma Ltd.,250 mg vial: ৳ 130.00,
26295,Ceftoril,allopathic,ceftorilpowder-for-suspension90-mg5-ml,Powder for Suspension,Ceftibuten Dihydrate,90 mg/5 ml,Beximco Pharmaceuticals Ltd.,60 ml bottle: ৳ 480.00,
26294,Ceftoril,allopathic,ceftorilcapsule400-mg,Capsule,Ceftibuten Dihydrate,400 mg,Beximco Pharmaceuticals Ltd.,"Unit Price: ৳ 120.00,(8's pack: ৳ 960.00),",(8's pack: ৳ 960.00)
7455,Ceftoren,allopathic,ceftorentablet200-mg,Tablet,Cefditoren,200 mg,ACI Limited,"Unit Price: ৳ 150.00,(8's pack: ৳ 1,200.00),","(8's pack: ৳ 1,200.00)"
27542,Ceftoren,allopathic,ceftorentablet400-mg,Tablet,Cefditoren,400 mg,ACI Limited,"Unit Price: ৳ 250.00,(8's pack: ৳ 2,000.00),","(8's pack: ৳ 2,000.00)"
27217,Ceftobac,allopathic,ceftobacim-injection500-mgvial,IM Injection,Ceftriaxone Sodium,500 mg/vial,Organic Health Care Ltd.,500 mg vial: ৳ 120.00,
27218,Ceftobac,allopathic,ceftobaciv-injection1-gmvial,IV Injection,Ceftriaxone Sodium,1 gm/vial,Organic Health Care Ltd.,1 gm vial: ৳ 160.00,
27219,Ceftobac,allopathic,ceftobaciv-injection2-gmvial,IV Injection,Ceftriaxone Sodium,2 gm/vial,Organic Health Care Ltd.,2 gm vial: ৳ 300.00,
4606,Acliz,allopathic,aclizchewable-tablet50-mg,Chewable Tablet,Meclizine Hydrochloride,50 mg,Aristopharma Ltd.,"Unit Price: ৳ 2.50,(100's pack: ৳ 250.00),",(100's pack: ৳ 250.00)
32969,Aclitol,allopathic,aclitolinhalation-capsule400-mcg12-mcg,Inhalation Capsule,Aclidinium Bromide + Formoterol Fumarate,400 mcg+12 mcg,Square Pharmaceuticals Ltd.,"Unit Price: ৳ 25.00,(20's pack: ৳ 500.00),",(20's pack: ৳ 500.00)
28477,Cefzon,allopathic,cefzonimiv-injection1-gmvial,IM/IV Injection,Ceftazidime Pentahydrate,1 gm/vial,Navana Pharmaceuticals Ltd.,1 gm vial: ৳ 216.44,
7387,Cefuxet Plus,allopathic,cefuxet-plustablet500-mg125-mg,Tablet,Cefuroxime Axetil + Clavulanic Acid,500 mg+125 mg,Chemist Laboratories  Ltd.,"Unit Price: ৳ 100.00,(8's pack: ৳ 800.00),",(8's pack: ৳ 800.00)
7210,Cefuxet,allopathic,cefuxettablet500-mg,Tablet,Cefuroxime Axetil,500 mg,Chemist Laboratories  Ltd.,"Unit Price: ৳ 45.00,(12's pack: ৳ 540.00),",(12's pack: ৳ 540.00)
7209,Cefuxet,allopathic,cefuxettablet250-mg,Tablet,Cefuroxime Axetil,250 mg,Chemist Laboratories  Ltd.,"Unit Price: ৳ 25.00,(16's pack: ৳ 400.00),",(16's pack: ৳ 400.00)
7211,Cefuxet,allopathic,cefuxetpowder-for-suspension125-mg5-ml,Powder for Suspension,Cefuroxime Axetil,125 mg/5 ml,Chemist Laboratories  Ltd.,70 ml bottle: ৳ 198.00,
29455,Cefuson,allopathic,cefusontablet500-mg,Tablet,Cefuroxime Axetil,500 mg,Jayson Pharmaceuticals Ltd.,"Unit Price: ৳ 45.00,(6's pack: ৳ 270.00),,Unit Price: ৳ 45.00,(8's pack: ৳ 360.00),","(6's pack: ৳ 270.00),(8's pack: ৳ 360.00)"
29454,Cefuson,allopathic,cefusontablet250-mg,Tablet,Cefuroxime Axetil,250 mg,Jayson Pharmaceuticals Ltd.,"Unit Price: ৳ 25.00,(12's pack: ৳ 300.00),",(12's pack: ৳ 300.00)
31465,Cefusil CV,allopathic,cefusil-cvtablet500-mg125-mg,Tablet,Cefuroxime Axetil + Clavulanic Acid,500 mg+125 mg,Silco Pharmaceutical Ltd.,"Unit Price: ৳ 50.00,(8's pack: ৳ 400.00),",(8's pack: ৳ 400.00)
31464,Cefusil CV,allopathic,cefusil-cvtablet250-mg625-mg,Tablet,Cefuroxime Axetil + Clavulanic Acid,250 mg+62.5 mg,Silco Pharmaceutical Ltd.,"Unit Price: ৳ 30.00,(12's pack: ৳ 360.00),",(12's pack: ৳ 360.00)
31463,Cefusil,allopathic,cefusiltablet500-mg,Tablet,Cefuroxime Axetil,500 mg,Silco Pharmaceutical Ltd.,"Unit Price: ৳ 45.00,(12's pack: ৳ 540.00),",(12's pack: ৳ 540.00)
31462,Cefusil,allopathic,cefusiltablet250-mg,Tablet,Cefuroxime Axetil,250 mg,Silco Pharmaceutical Ltd.,"Unit Price: ৳ 25.00,(18's pack: ৳ 450.00),",(18's pack: ৳ 450.00)
32498,Cefurino Plus,allopathic,cefurino-pluspowder-for-suspension125-mg3125-mg5-ml,Powder for Suspension,Cefuroxime Axetil + Clavulanic Acid,(125 mg+31.25 mg)/5 ml,Doctor TIMS Pharmaceuticals Ltd.,70 ml bottle: ৳ 250.00,
32497,Cefurino Plus,allopathic,cefurino-plustablet500-mg125-mg,Tablet,Cefuroxime Axetil + Clavulanic Acid,500 mg+125 mg,Doctor TIMS Pharmaceuticals Ltd.,"Unit Price: ৳ 50.00,(14's pack: ৳ 700.00),",(14's pack: ৳ 700.00)
32496,Cefurino,allopathic,cefurinotablet250-mg,Tablet,Cefuroxime Axetil,250 mg,Doctor TIMS Pharmaceuticals Ltd.,"Unit Price: ৳ 25.00,(14's pack: ৳ 350.00),",(14's pack: ৳ 350.00)
19024,Cefurim CV,allopathic,cefurim-cvtablet250-mg625-mg,Tablet,Cefuroxime Axetil + Clavulanic Acid,250 mg+62.5 mg,Somatec Pharmaceuticals Ltd.,"Unit Price: ৳ 30.00,(12's pack: ৳ 360.00),",(12's pack: ৳ 360.00)
19023,Cefurim CV,allopathic,cefurim-cvpowder-for-suspension125-mg3125-mg5-ml,Powder for Suspension,Cefuroxime Axetil + Clavulanic Acid,(125 mg+31.25 mg)/5 ml,Somatec Pharmaceuticals Ltd.,70 ml bottle: ৳ 250.00,
19025,Cefurim CV,allopathic,cefurim-cvtablet500-mg125-mg,Tablet,Cefuroxime Axetil + Clavulanic Acid,500 mg+125 mg,Somatec Pharmaceuticals Ltd.,"Unit Price: ৳ 50.00,(8's pack: ৳ 400.00),",(8's pack: ৳ 400.00)
7206,Cefurim,allopathic,cefurimtablet250-mg,Tablet,Cefuroxime Axetil,250 mg,Somatec Pharmaceuticals Ltd.,"Unit Price: ৳ 25.10,(12's pack: ৳ 301.20),",(12's pack: ৳ 301.20)
7207,Cefurim,allopathic,cefurimtablet500-mg,Tablet,Cefuroxime Axetil,500 mg,Somatec Pharmaceuticals Ltd.,"Unit Price: ৳ 45.17,(8's pack: ৳ 361.35),",(8's pack: ৳ 361.35)
7208,Cefurim,allopathic,cefurimpowder-for-suspension125-mg5-ml,Powder for Suspension,Cefuroxime Axetil,125 mg/5 ml,Somatec Pharmaceuticals Ltd.,70 ml bottle: ৳ 200.00,
27325,Cefurav Plus,allopathic,cefurav-plustablet250-mg625-mg,Tablet,Cefuroxime Axetil + Clavulanic Acid,250 mg+62.5 mg,Team Pharmaceuticals Ltd.,"Unit Price: ৳ 30.00,(14's pack: ৳ 420.00),",(14's pack: ৳ 420.00)
27327,Cefurav Plus,allopathic,cefurav-pluspowder-for-suspension125-mg3125-mg5-ml,Powder for Suspension,Cefuroxime Axetil + Clavulanic Acid,(125 mg+31.25 mg)/5 ml,Team Pharmaceuticals Ltd.,70 ml bottle: ৳ 250.00,
27326,Cefurav Plus,allopathic,cefurav-plustablet500-mg125-mg,Tablet,Cefuroxime Axetil + Clavulanic Acid,500 mg+125 mg,Team Pharmaceuticals Ltd.,"Unit Price: ৳ 50.00,(14's pack: ৳ 700.00),",(14's pack: ৳ 700.00)
7205,Cefunix,allopathic,cefunixpowder-for-suspension125-mg5-ml,Powder for Suspension,Cefuroxime Axetil,125 mg/5 ml,Virgo Pharmaceuticals Ltd.,70 ml bottle: ৳ 190.00,
7204,Cefunix,allopathic,cefunixtablet500-mg,Tablet,Cefuroxime Axetil,500 mg,Virgo Pharmaceuticals Ltd.,"Unit Price: ৳ 40.00,(8's pack: ৳ 320.00),",(8's pack: ৳ 320.00)
7203,Cefunix,allopathic,cefunixtablet250-mg,Tablet,Cefuroxime Axetil,250 mg,Virgo Pharmaceuticals Ltd.,"Unit Price: ৳ 25.00,(8's pack: ৳ 200.00),",(8's pack: ৳ 200.00)
25814,Cefuact,allopathic,cefuactpowder-for-suspension125-mg5-ml,Powder for Suspension,Cefuroxime Axetil,125 mg/5 ml,Leon Pharmaceuticals Ltd.,70 ml bottle: ৳ 199.00,
25813,Cefuact,allopathic,cefuacttablet500-mg,Tablet,Cefuroxime Axetil,500 mg,Leon Pharmaceuticals Ltd.,"Unit Price: ৳ 45.00,(8's pack: ৳ 360.00),",(8's pack: ৳ 360.00)
25812,Cefuact,allopathic,cefuacttablet250-mg,Tablet,Cefuroxime Axetil,250 mg,Leon Pharmaceuticals Ltd.,"Unit Price: ৳ 25.00,(20's pack: ৳ 500.00),",(20's pack: ৳ 500.00)
25819,Cefu M,allopathic,cefu-mimiv-injection750-mgvial,IM/IV Injection,Cefuroxime Axetil,750 mg/vial,Medimet Pharmaceuticals Ltd.,750 mg vial: ৳ 125.00,
17440,Aclene Plus,allopathic,aclene-plusgel0125,Gel,Adapalene + Benzoyl peroxide,0.1%+2.5%,Drug International Ltd.,10 gm tube: ৳ 150.00,
10411,Centamol,allopathic,centamoloral-suspension120-mg5-ml,Oral Suspension,Paracetamol,120 mg/5 ml,Central Pharmaceuticals Ltd.,60 ml bottle: ৳ 16.00,
10410,Centamol,allopathic,centamoltablet500-mg,Tablet,Paracetamol,500 mg,Central Pharmaceuticals Ltd.,"Unit Price: ৳ 0.55,(200's pack: ৳ 110.00),",(200's pack: ৳ 110.00)
10571,Centamol,allopathic,centamoltablet500-mg65-mg,Tablet,Paracetamol + Caffeine,500 mg+65 mg,Central Pharmaceuticals Ltd.,"Unit Price: ৳ 1.90,(100's pack: ৳ 190.00),",(100's pack: ৳ 190.00)
11805,Centagan,allopathic,centagansyrup2-mg5-ml,Syrup,Chlorpheniramine Maleate,2 mg/5 ml,Central Pharmaceuticals Ltd.,100 ml bottle: ৳ 12.00,
3889,Cenolon,allopathic,cenolonimia-injection40-mgml,IM/IA Injection,Triamcinolone Acetonide (Injection),40 mg/ml,Incepta Pharmaceuticals Ltd.,1 ml vial: ৳ 75.00,
3907,Cenolon,allopathic,cenolonnasal-spray55-mcgspray,Nasal Spray,Triamcinolone Acetonide (Nasal Spray),55 mcg/spray,Incepta Pharmaceuticals Ltd.,120 metered sprays: ৳ 200.00,
14299,Cenet,allopathic,cenettablet500-mg,Tablet,Calcium Carbonate,500 mg,Central Pharmaceuticals Ltd.,"Unit Price: ৳ 1.60,(50's pack: ৳ 80.00),",(50's pack: ৳ 80.00)
6501,Cemoxin,allopathic,cemoxinpowder-for-suspension125-mg5-ml,Powder for Suspension,Amoxicillin Trihydrate,125 mg/5 ml,Central Pharmaceuticals Ltd.,100 ml bottle: ৳ 45.00,
6500,Cemoxin,allopathic,cemoxincapsule500-mg,Capsule,Amoxicillin Trihydrate,500 mg,Central Pharmaceuticals Ltd.,"Unit Price: ৳ 6.50,(50's pack: ৳ 325.00),",(50's pack: ৳ 325.00)
6499,Cemoxin,allopathic,cemoxincapsule250-mg,Capsule,Amoxicillin Trihydrate,250 mg,Central Pharmaceuticals Ltd.,"Unit Price: ৳ 3.40,(100's pack: ৳ 340.00),",(100's pack: ৳ 340.00)
7532,Cemix-3,allopathic,cemix-3powder-for-suspension100-mg5-ml,Powder for Suspension,Cefixime Trihydrate,100 mg/5 ml,Seema Pharmaceuticals Ltd.,50 ml bottle: ৳ 195.00,
7531,Cemix-3,allopathic,cemix-3capsule200-mg,Capsule,Cefixime Trihydrate,200 mg,Seema Pharmaceuticals Ltd.,"Unit Price: ৳ 30.00,(8's pack: ৳ 240.00),",(8's pack: ৳ 240.00)
18747,Cemaxi,allopathic,cemaxicapsule200-mg,Capsule,Cefixime Trihydrate,200 mg,Guardian Healthcare Ltd.,"Unit Price: ৳ 30.00,(18's pack: ৳ 540.00),",(18's pack: ৳ 540.00)
18748,Cemaxi,allopathic,cemaxipowder-for-suspension100-mg5-ml,Powder for Suspension,Cefixime Trihydrate,100 mg/5 ml,Guardian Healthcare Ltd.,"30 ml bottle: ৳ 120.00,50 ml bottle: ৳ 190.00",
29118,Celutis,allopathic,celutistablet200-mg,Tablet,Tedizolid Phosphate,200 mg,General Pharmaceuticals Ltd.,"Unit Price: ৳ 450.00,(6's pack: ৳ 2,700.00),","(6's pack: ৳ 2,700.00)"
15751,Celudex,allopathic,celudexophthalmic-solution01,Ophthalmic Solution,Betamethasone Sodium Phosphate,0.10%,Drug International Ltd.,5 ml drop: ৳ 60.00,
12010,Celozin,allopathic,celozintablet10-mg,Tablet,Cetirizine Hydrochloride,10 mg,Leon Pharmaceuticals Ltd.,"Unit Price: ৳ 2.50,(100's pack: ৳ 250.00),",(100's pack: ৳ 250.00)
19153,Celozin,allopathic,celozinsyrup5-mg5-ml,Syrup,Cetirizine Hydrochloride,5 mg/5 ml,Leon Pharmaceuticals Ltd.,60 ml bottle: ৳ 30.00,
1,Celofen,allopathic,celofentablet100-mg,Tablet,Aceclofenac,100 mg,ACI Limited,"Unit Price: ৳ 4.01,(50's pack: ৳ 200.50),",(50's pack: ৳ 200.50)
15158,Cellcept,allopathic,cellcepttablet500-mg,Tablet,Mycophenolate Mofetil,500 mg,Roche Bangladesh Ltd.,Unit Price: ৳ 88.00,
30047,Celipress,allopathic,celipresstablet200-mg,Tablet,Celiprolol Hydrochloride,200 mg,Eskayef Pharmaceuticals Ltd.,"Unit Price: ৳ 8.00,(20's pack: ৳ 160.00),",(20's pack: ৳ 160.00)
30789,Celipress,allopathic,celipresstablet400-mg,Tablet,Celiprolol Hydrochloride,400 mg,Eskayef Pharmaceuticals Ltd.,"Unit Price: ৳ 15.00,(10's pack: ৳ 150.00),",(10's pack: ৳ 150.00)
29117,Celeste,allopathic,celestetablet20-mg,Tablet,Tadalafil,20 mg,General Pharmaceuticals Ltd.,"Unit Price: ৳ 35.00,(4's pack: ৳ 140.00),",(4's pack: ৳ 140.00)
30133,Celenta,allopathic,celentacapsule100-mg,Capsule,Celecoxib,100 mg,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 4.50,(50's pack: ৳ 225.00),",(50's pack: ৳ 225.00)
30783,Celenta,allopathic,celentacapsule200-mg,Capsule,Celecoxib,200 mg,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 8.00,(40's pack: ৳ 320.00),",(40's pack: ৳ 320.00)
10874,Celeco,allopathic,celecocapsule100-mg,Capsule,Celecoxib,100 mg,Medimet Pharmaceuticals Ltd.,"Unit Price: ৳ 4.50,(50's pack: ৳ 225.00),",(50's pack: ৳ 225.00)
10875,Celeco,allopathic,celecocapsule200-mg,Capsule,Celecoxib,200 mg,Medimet Pharmaceuticals Ltd.,"Unit Price: ৳ 8.00,(30's pack: ৳ 240.00),",(30's pack: ৳ 240.00)
30131,Celbarin,allopathic,celbarincapsule200-mg,Capsule,Ribavirin,200 mg,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 35.00,(20's pack: ৳ 700.00),",(20's pack: ৳ 700.00)
7865,Cefzon,allopathic,cefzonimiv-injection250-mgvial,IM/IV Injection,Ceftazidime Pentahydrate,250 mg/vial,Navana Pharmaceuticals Ltd.,250 mg vial: ৳ 80.00,
168,Aclene,allopathic,aclenecream01,Cream,Adapalene,0.10%,Drug International Ltd.,10 gm tube: ৳ 60.00,
14946,Aclasta,allopathic,aclastaiv-infusion5-mg100-ml,IV Infusion,Zoledronic Acid [For osteoporosis],5 mg/100 ml,SANDOZ (A Novartis Division),"100 ml bottle: ৳ 33,927.98",
29072,Cephracap DS,allopathic,cephracap-dspowder-for-suspension250-mg5-ml,Powder for Suspension,Cephradine,250 mg/5 ml,Euro Pharma Ltd.,100 ml bottle: ৳ 120.00,
6842,Cephracap,allopathic,cephracapcapsule500-mg,Capsule,Cephradine,500 mg,Euro Pharma Ltd.,"Unit Price: ৳ 15.00,(20's pack: ৳ 300.00),",(20's pack: ৳ 300.00)
18757,Cephoral DS,allopathic,cephoral-dspowder-for-suspension200-mg5-ml,Powder for Suspension,Cefixime Trihydrate,200 mg/5 ml,Labaid Pharma Ltd.,50 ml bottle: ৳ 300.00,
7533,Cephoral,allopathic,cephoralcapsule200-mg,Capsule,Cefixime Trihydrate,200 mg,Labaid Pharma Ltd.,"Unit Price: ৳ 35.11,(14's pack: ৳ 491.55),",(14's pack: ৳ 491.55)
18758,Cephoral,allopathic,cephoralpediatric-drops25-mgml,Pediatric Drops,Cefixime Trihydrate,25 mg/ml,Labaid Pharma Ltd.,21 ml bottle: ৳ 100.00,
7535,Cephoral,allopathic,cephoralpowder-for-suspension100-mg5-ml,Powder for Suspension,Cefixime Trihydrate,100 mg/5 ml,Labaid Pharma Ltd.,50 ml bottle: ৳ 230.00,
7534,Cephoral,allopathic,cephoralcapsule400-mg,Capsule,Cefixime Trihydrate,400 mg,Labaid Pharma Ltd.,"Unit Price: ৳ 55.14,(7's pack: ৳ 386.00),",(7's pack: ৳ 386.00)
6840,Cephid,allopathic,cephidcapsule500-mg,Capsule,Cephradine,500 mg,Zenith Pharmaceuticals Ltd.,"Unit Price: ৳ 12.50,(20's pack: ৳ 250.00),",(20's pack: ৳ 250.00)
6839,Cephid,allopathic,cephidcapsule250-mg,Capsule,Cephradine,250 mg,Zenith Pharmaceuticals Ltd.,"Unit Price: ৳ 6.52,(30's pack: ৳ 195.60),",(30's pack: ৳ 195.60)
6841,Cephid,allopathic,cephidpowder-for-suspension125-mg5-ml,Powder for Suspension,Cephradine,125 mg/5 ml,Zenith Pharmaceuticals Ltd.,100 ml bottle: ৳ 80.00,
6704,Cephaxin,allopathic,cephaxincapsule500-mg,Capsule,Cephalexin,500 mg,Pharmadesh Laboratories Ltd.,"Unit Price: ৳ 10.53,(20's pack: ৳ 210.60),",(20's pack: ৳ 210.60)
6705,Cephaxin,allopathic,cephaxinpowder-for-suspension125-mg5-ml,Powder for Suspension,Cephalexin,125 mg/5 ml,Pharmadesh Laboratories Ltd.,100 ml bottle: ৳ 72.27,
6720,Cephalor,allopathic,cephalorpowder-for-suspension125-mg5-ml,Powder for Suspension,Cephalexin,125 mg/5 ml,Skylab Pharmaceuticals Ltd.,100 ml bottle: ৳ 81.50,
6719,Cephalor,allopathic,cephalorcapsule250-mg,Capsule,Cephalexin,250 mg,Skylab Pharmaceuticals Ltd.,"Unit Price: ৳ 6.78,(100's pack: ৳ 678.00),",(100's pack: ৳ 678.00)
30793,Cephalen,allopathic,cephalencapsule500-mg,Capsule,Cephalexin,500 mg,Beximco Pharmaceuticals Ltd.,"Unit Price: ৳ 13.29,(50's pack: ৳ 664.50),",(50's pack: ৳ 664.50)
30792,Cephalen,allopathic,cephalencapsule250-mg,Capsule,Cephalexin,250 mg,Beximco Pharmaceuticals Ltd.,"Unit Price: ৳ 6.88,(100's pack: ৳ 688.00),",(100's pack: ৳ 688.00)
30791,Cephalen,allopathic,cephalenpowder-for-suspension125-mg5-ml,Powder for Suspension,Cephalexin,125 mg/5 ml,Beximco Pharmaceuticals Ltd.,100 ml bottle: ৳ 84.27,
7755,Cepdoxim,allopathic,cepdoximpowder-for-suspension40-mg5-ml,Powder for Suspension,Cefpodoxime Proxetil,40 mg/5 ml,Alco Pharma Ltd.,"50 ml bottle: ৳ 90.27,100 ml bottle: ৳ 175.53",
6838,Ceodin,allopathic,ceodinpowder-for-suspension125-mg5-ml,Powder for Suspension,Cephradine,125 mg/5 ml,Central Pharmaceuticals Ltd.,100 ml bottle: ৳ 80.00,
14142,Century Select,allopathic,century-selecttablet,Tablet,Multivitamin & Multimineral [A-Z silver preparation],,UniMed UniHealth,"Unit Price: ৳ 6.00,(30's pack: ৳ 180.00),",(30's pack: ৳ 180.00)
14093,Century Forte,allopathic,century-fortetablet,Tablet,Multivitamin & Multimineral [A-Z gold preparation],,UniMed UniHealth,"Unit Price: ৳ 6.00,(30's pack: ৳ 180.00),",(30's pack: ৳ 180.00)
14092,Central Gold,allopathic,central-goldtablet,Tablet,Multivitamin & Multimineral [A-Z gold preparation],,Central Pharmaceuticals Ltd.,"Unit Price: ৳ 6.50,(30's pack: ৳ 195.00),",(30's pack: ৳ 195.00)
