brand id,brand name,type,slug,dosage form,generic,strength,manufacturer,package container,Package Size
14298,Carbocal,allopathic,carbocaltablet500-mg,Tablet,Calcium Carbonate,500 mg,Globe Pharmaceuticals Ltd.,"Unit Price: ৳ 2.20,(100's pack: ৳ 220.00),",(100's pack: ৳ 220.00)
5738,Carbizol,allopathic,carbizoltablet5-mg,Tablet,Carbimazole,5 mg,Square Pharmaceuticals Ltd.,"Unit Price: ৳ 3.01,(100's pack: ৳ 301.00),",(100's pack: ৳ 301.00)
31197,Carbizol,allopathic,carbizoltablet10-mg,Tablet,Carbimazole,10 mg,Square Pharmaceuticals Ltd.,"Unit Price: ৳ 5.00,(60's pack: ৳ 300.00),",(60's pack: ৳ 300.00)
29243,Carbium,allopathic,carbiumcapsule,Capsule,Iron + Folic Acid + Vitamin B Complex + Vitamine C + Zinc Sulfate,,Al-Madina Pharmaceuticals Ltd.,"Unit Price: ৳ 3.50,(50's pack: ৳ 175.00),",(50's pack: ৳ 175.00)
5737,Carbiroid,allopathic,carbiroidtablet5-mg,Tablet,Carbimazole,5 mg,The White Horse Pharma,"Unit Price: ৳ 4.80,(100's pack: ৳ 480.00),",(100's pack: ৳ 480.00)
26047,Carbestop,allopathic,carbestopinjection250-mcgml,Injection,Carboprost Tromethamine,250 mcg/ml,Incepta Pharmaceuticals Ltd.,1 ml ampoule: ৳ 200.00,
28991,Carbeshot,allopathic,carbeshotiv-injection100-mcgml,IV Injection,Carbetocin,100 mcg/ml,Nuvista Pharma Ltd.,1 ml ampoule: ৳ 149.00,
18488,Carben O,allopathic,carben-otablet400-mg,Tablet,Calcium Orotate,400 mg,Benham Pharmaceuticals Ltd.,"Unit Price: ৳ 8.00,(30's pack: ৳ 240.00),",(30's pack: ৳ 240.00)
27463,Carben DS,allopathic,carben-dstablet600-mg400-iu,Tablet,Calcium Carbonate [Elemental source] + Vitamin D3,600 mg+400 IU,Benham Pharmaceuticals Ltd.,"Unit Price: ৳ 8.00,(30's pack: ৳ 240.00),",(30's pack: ৳ 240.00)
14485,Carben D,allopathic,carben-dtablet500-mg200-iu,Tablet,Calcium Carbonate [Elemental source] + Vitamin D3,500 mg+200 IU,Benham Pharmaceuticals Ltd.,"Unit Price: ৳ 6.50,(30's pack: ৳ 195.00),,Unit Price: ৳ 6.50,(20's pack: ৳ 130.00),","(30's pack: ৳ 195.00),(20's pack: ৳ 130.00)"
27462,Carben C,allopathic,carben-ceffervescent-tablet1000-mg327-mg500-mg,Effervescent Tablet,Calcium Lactate Gluconate + Calcium Carbonate + Vitamin C,1000 mg+327 mg+500 mg,Benham Pharmaceuticals Ltd.,"Unit Price: ৳ 10.00,(10's pack: ৳ 100.00),",(10's pack: ৳ 100.00)
14357,Carben,allopathic,carbentablet500-mg,Tablet,Calcium Carbonate,500 mg,Benham Pharmaceuticals Ltd.,"Unit Price: ৳ 3.50,(50's pack: ৳ 175.00),",(50's pack: ৳ 175.00)
939,Acmecilin,allopathic,acmecilinoral-suspension125-mg5-ml,Oral Suspension,Ampicillin Sodium,125 mg/5 ml,ACME Laboratories Ltd.,100 ml bottle: ৳ 39.71,
3053,Cardizem,allopathic,cardizemtablet60-mg,Tablet,Diltiazem Hydrochloride (FC tablet),60 mg,Drug International Ltd.,"Unit Price: ৳ 5.00,(100's pack: ৳ 500.00),",(100's pack: ৳ 500.00)
3052,Cardizem,allopathic,cardizemtablet30-mg,Tablet,Diltiazem Hydrochloride (FC tablet),30 mg,Drug International Ltd.,"Unit Price: ৳ 3.00,(98's pack: ৳ 294.00),",(98's pack: ৳ 294.00)
14004,Cardivit,allopathic,cardivittablet400-mg400-iu2-mg,Tablet,Vitamin C + Vitamin D3 + Folic acid,400 mg+400 IU+2 mg,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 3.00,(30's pack: ৳ 90.00),",(30's pack: ৳ 90.00)
2515,Cardivas,allopathic,cardivastablet125-mg,Tablet,Carvedilol,12.5 mg,Sun Pharmaceutical Ltd.,"Unit Price: ৳ 6.56,(30's pack: ৳ 196.80),",(30's pack: ৳ 196.80)
2514,Cardivas,allopathic,cardivastablet625-mg,Tablet,Carvedilol,6.25 mg,Sun Pharmaceutical Ltd.,"Unit Price: ৳ 4.56,(30's pack: ৳ 136.80),",(30's pack: ৳ 136.80)
3001,Cardival Plus,allopathic,cardival-plustablet80-mg125-mg,Tablet,Valsartan + Hydrochlorothiazide,80 mg+12.5 mg,Drug International Ltd.,"Unit Price: ৳ 8.00,(20's pack: ৳ 160.00),",(20's pack: ৳ 160.00)
3002,Cardival Plus,allopathic,cardival-plustablet160-mg125-mg,Tablet,Valsartan + Hydrochlorothiazide,160 mg+12.5 mg,Drug International Ltd.,"Unit Price: ৳ 16.00,(10's pack: ৳ 160.00),",(10's pack: ৳ 160.00)
2798,Cardival,allopathic,cardivaltablet80-mg,Tablet,Valsartan,80 mg,Drug International Ltd.,"Unit Price: ৳ 10.05,(30's pack: ৳ 301.50),",(30's pack: ৳ 301.50)
1082,Cardisef,allopathic,cardiseftablet50-mg,Tablet,Atenolol,50 mg,Supreme Pharmaceutical Ltd.,"Unit Price: ৳ 0.77,(100's pack: ৳ 77.00),",(100's pack: ৳ 77.00)
1083,Cardisef,allopathic,cardiseftablet100-mg,Tablet,Atenolol,100 mg,Supreme Pharmaceutical Ltd.,"Unit Price: ৳ 1.36,(100's pack: ৳ 136.00),",(100's pack: ৳ 136.00)
2944,Cardisan Plus,allopathic,cardisan-plustablet50-mg125-mg,Tablet,Losartan Potassium + Hydrochlorothiazide,50 mg+12.5 mg,Beacon Pharmaceuticals Ltd.,"Unit Price: ৳ 8.02,(30's pack: ৳ 240.60),",(30's pack: ৳ 240.60)
2707,Cardisan,allopathic,cardisantablet50-mg,Tablet,Losartan Potassium,50 mg,Beacon Pharmaceuticals Ltd.,"Unit Price: ৳ 8.02,(30's pack: ৳ 240.60),",(30's pack: ৳ 240.60)
612,Cardiron,allopathic,cardirontablet200-mg,Tablet,Amiodarone Hydrochloride,200 mg,Drug International Ltd.,"Unit Price: ৳ 8.00,(30's pack: ৳ 240.00),",(30's pack: ৳ 240.00)
825,Cardipin Plus,allopathic,cardipin-plustablet5-mg50-mg,Tablet,Amlodipine Besilate + Atenolol,5 mg+50 mg,Renata Limited,"Unit Price: ৳ 6.00,(60's pack: ৳ 360.00),",(60's pack: ৳ 360.00)
679,Cardipin,allopathic,cardipintablet5-mg,Tablet,Amlodipine Besilate,5 mg,Renata Limited,"Unit Price: ৳ 5.00,(60's pack: ৳ 300.00),",(60's pack: ৳ 300.00)
2498,Cardinor,allopathic,cardinortablet5-mg,Tablet,Bisoprolol Hemifumarate,5 mg,Labaid Pharma Ltd.,"Unit Price: ৳ 10.03,(30's pack: ৳ 300.93),",(30's pack: ৳ 300.93)
2497,Cardinor,allopathic,cardinortablet25-mg,Tablet,Bisoprolol Hemifumarate,2.5 mg,Labaid Pharma Ltd.,"Unit Price: ৳ 6.02,(30's pack: ৳ 180.50),",(30's pack: ৳ 180.50)
3189,Cardinex,allopathic,cardinexsc-injection6000-anti-xa-iu06-ml,SC Injection,Enoxaparin Sodium,6000 Anti-Xa IU/0.6 ml,Drug International Ltd.,0.6 ml pre-filled syringe: ৳ 526.00,
3188,Cardinex,allopathic,cardinexsc-injection4000-anti-xa-iu04-ml,SC Injection,Enoxaparin Sodium,4000 Anti-Xa IU/0.4 ml,Drug International Ltd.,0.4 ml pre-filled syringe: ৳ 351.10,
3190,Cardinex,allopathic,cardinexsc-injection8000-anti-xa-iu08-ml,SC Injection,Enoxaparin Sodium,8000 Anti-Xa IU/0.8 ml,Drug International Ltd.,0.8 ml pre-filled syringe: ৳ 577.00,
26748,Cardimet MR,allopathic,cardimet-mrtablet-modified-release35-mg,Tablet (Modified Release),Trimetazidine Dihydrochloride,35 mg,Eskayef Pharmaceuticals Ltd.,"Unit Price: ৳ 6.00,(30's pack: ৳ 180.00),",(30's pack: ৳ 180.00)
1079,Cardilock,allopathic,cardilocktablet50-mg,Tablet,Atenolol,50 mg,Alco Pharma Ltd.,"Unit Price: ৳ 0.77,(100's pack: ৳ 77.00),",(100's pack: ৳ 77.00)
3050,Cardil,allopathic,cardiltablet30-mg,Tablet,Diltiazem Hydrochloride (FC tablet),30 mg,Ibn Sina Pharmaceuticals Ltd.,"Unit Price: ৳ 2.25,(100's pack: ৳ 225.00),",(100's pack: ৳ 225.00)
3051,Cardil,allopathic,cardiltablet60-mg,Tablet,Diltiazem Hydrochloride (FC tablet),60 mg,Ibn Sina Pharmaceuticals Ltd.,"Unit Price: ৳ 3.84,(100's pack: ৳ 384.00),",(100's pack: ৳ 384.00)
30568,Cardifort Plus,allopathic,cardifort-plustablet5-mg25-mg,Tablet,Amlodipine Besilate + Atenolol,5 mg+25 mg,Nuvista Pharma Ltd.,"Unit Price: ৳ 5.25,(30's pack: ৳ 157.50),",(30's pack: ৳ 157.50)
30569,Cardifort Plus,allopathic,cardifort-plustablet5-mg50-mg,Tablet,Amlodipine Besilate + Atenolol,5 mg+50 mg,Nuvista Pharma Ltd.,"Unit Price: ৳ 6.00,(30's pack: ৳ 180.00),",(30's pack: ৳ 180.00)
30562,Cardifort,allopathic,cardiforttablet5-mg,Tablet,Amlodipine Besilate,5 mg,Nuvista Pharma Ltd.,"Unit Price: ৳ 5.00,(30's pack: ৳ 150.00),",(30's pack: ৳ 150.00)
2496,Cardicor,allopathic,cardicortablet5-mg,Tablet,Bisoprolol Hemifumarate,5 mg,UniMed UniHealth,"Unit Price: ৳ 10.00,(30's pack: ৳ 300.00),",(30's pack: ৳ 300.00)
2495,Cardicor,allopathic,cardicortablet25-mg,Tablet,Bisoprolol Hemifumarate,2.5 mg,UniMed UniHealth,"Unit Price: ৳ 6.00,(30's pack: ৳ 180.00),",(30's pack: ৳ 180.00)
14436,Cardiben-D,allopathic,cardiben-dtablet500-mg200-iu,Tablet,Calcium Carbonate [Elemental source] + Vitamin D3,500 mg+200 IU,Bengal drugs Ltd.,"Unit Price: ৳ 4.00,(15's pack: ৳ 60.00),,Unit Price: ৳ 4.00,(30's pack: ৳ 120.00),","(15's pack: ৳ 60.00),(30's pack: ৳ 120.00)"
23196,Acme's ORS,allopathic,acmes-orsoral-powder1395-gm,Oral Powder,Oral Rehydration Salt [Powder],13.95 gm,ACME Laboratories Ltd.,"Unit Price: ৳ 5.00,(20's pack: ৳ 100.00),",(20's pack: ৳ 100.00)
25196,Cardovan Plus,allopathic,cardovan-plustablet160-mg125-mg,Tablet,Valsartan + Hydrochlorothiazide,160 mg+12.5 mg,Eskayef Pharmaceuticals Ltd.,"Unit Price: ৳ 16.00,(30's pack: ৳ 480.00),",(30's pack: ৳ 480.00)
25188,Cardovan,allopathic,cardovantablet80-mg,Tablet,Valsartan,80 mg,Eskayef Pharmaceuticals Ltd.,"Unit Price: ৳ 10.00,(30's pack: ৳ 300.00),",(30's pack: ৳ 300.00)
25189,Cardovan,allopathic,cardovantablet160-mg,Tablet,Valsartan,160 mg,Eskayef Pharmaceuticals Ltd.,"Unit Price: ৳ 16.00,(30's pack: ৳ 480.00),",(30's pack: ৳ 480.00)
17753,Cardotel,allopathic,cardoteltablet5-mg80-mg,Tablet,Amlodipine Besilate + Telmisartan,5 mg+80 mg,Pharmasia Limited,"Unit Price: ৳ 20.00,(30's pack: ৳ 600.00),",(30's pack: ৳ 600.00)
729,Cardotel,allopathic,cardoteltablet5-mg40-mg,Tablet,Amlodipine Besilate + Telmisartan,5 mg+40 mg,Pharmasia Limited,"Unit Price: ৳ 12.50,(60's pack: ৳ 750.00),",(60's pack: ৳ 750.00)
26987,Cardosia Plus,allopathic,cardosia-plustablet5-mg50-mg,Tablet,Amlodipine Besilate + Atenolol,5 mg+50 mg,Pharmasia Limited,"Unit Price: ৳ 5.50,(30's pack: ৳ 165.00),",(30's pack: ৳ 165.00)
826,Cardosia Plus,allopathic,cardosia-plustablet5-mg25-mg,Tablet,Amlodipine Besilate + Atenolol,5 mg+25 mg,Pharmadesh Laboratories Ltd.,"Unit Price: ৳ 4.52,(30's pack: ৳ 135.60),",(30's pack: ৳ 135.60)
681,Cardosia,allopathic,cardosiatablet5-mg,Tablet,Amlodipine Besilate,5 mg,Pharmasia Limited,"Unit Price: ৳ 4.00,(30's pack: ৳ 120.00),",(30's pack: ৳ 120.00)
30700,Cardopril,allopathic,cardopriltablet50-mg,Tablet,Captopril,50 mg,Beximco Pharmaceuticals Ltd.,"Unit Price: ৳ 6.02,(100's pack: ৳ 602.00),",(100's pack: ৳ 602.00)
2598,Cardopril,allopathic,cardopriltablet25-mg,Tablet,Captopril,25 mg,Beximco Pharmaceuticals Ltd.,"Unit Price: ৳ 3.01,(100's pack: ৳ 301.48),",(100's pack: ৳ 301.48)
21881,Cardoplus,allopathic,cardoplustablet50-mg125-mg,Tablet,Losartan Potassium + Hydrochlorothiazide,50 mg+12.5 mg,Eskayef Pharmaceuticals Ltd.,"Unit Price: ৳ 8.00,(40's pack: ৳ 320.00),",(40's pack: ৳ 320.00)
3180,Cardopa,allopathic,cardopaiv-injection200-mg5-ml,IV Injection,Dopamine Hydrochloride,200 mg/5 ml,ACI Limited,"5 ml ampoule: ৳ 45.31,(5's pack: ৳ 226.55),",(5's pack: ৳ 226.55)
22816,Cardoneb,allopathic,cardonebtablet25-mg,Tablet,Nebivolol Hydrochloride,2.5 mg,Eskayef Pharmaceuticals Ltd.,"Unit Price: ৳ 7.00,(30's pack: ৳ 210.00),",(30's pack: ৳ 210.00)
22817,Cardoneb,allopathic,cardonebtablet5-mg,Tablet,Nebivolol Hydrochloride,5 mg,Eskayef Pharmaceuticals Ltd.,"Unit Price: ৳ 10.00,(30's pack: ৳ 300.00),",(30's pack: ৳ 300.00)
2708,Cardon,allopathic,cardontablet25-mg,Tablet,Losartan Potassium,25 mg,Eskayef Pharmaceuticals Ltd.,"Unit Price: ৳ 4.50,(30's pack: ৳ 135.00),",(30's pack: ৳ 135.00)
2709,Cardon,allopathic,cardontablet50-mg,Tablet,Losartan Potassium,50 mg,Eskayef Pharmaceuticals Ltd.,"Unit Price: ৳ 8.00,(40's pack: ৳ 320.00),",(40's pack: ৳ 320.00)
21848,Cardoloc,allopathic,cardoloctablet50-mg,Tablet,Losartan Potassium,50 mg,Orbit Pharmaceuticals Ltd.,Unit Price: ৳ 6.00,
680,Cardolab,allopathic,cardolabtablet5-mg,Tablet,Amlodipine Besilate,5 mg,Labaid Pharma Ltd.,"Unit Price: ৳ 5.02,(50's pack: ৳ 250.78),",(50's pack: ৳ 250.78)
3271,Cardogrel Plus,allopathic,cardogrel-plustablet75-mg75-mg,Tablet,Clopidogrel + Aspirin,75 mg+75 mg,Pharmasia Limited,"Unit Price: ৳ 11.04,(30's pack: ৳ 331.20),",(30's pack: ৳ 331.20)
3222,Cardogrel,allopathic,cardogreltablet75-mg,Tablet,Clopidogrel Bisulphate,75 mg,Pharmasia Limited,"Unit Price: ৳ 10.04,(30's pack: ৳ 301.20),",(30's pack: ৳ 301.20)
29996,Cardofix,allopathic,cardofixtablet25-mg5-mg,Tablet,Bisoprolol Fumarate + Amlodipine Besilate,2.5 mg+5 mg,Labaid Pharma Ltd.,"Unit Price: ৳ 6.00,(30's pack: ৳ 180.00),",(30's pack: ৳ 180.00)
33026,Cardocal,allopathic,cardocaltablet10-mg,Tablet,Cilnidipine,10 mg,Beximco Pharmaceuticals Ltd.,"Unit Price: ৳ 9.00,(30's pack: ৳ 270.00),",(30's pack: ৳ 270.00)
33025,Cardocal,allopathic,cardocaltablet5-mg,Tablet,Cilnidipine,5 mg,Beximco Pharmaceuticals Ltd.,"Unit Price: ৳ 7.00,(30's pack: ৳ 210.00),",(30's pack: ৳ 210.00)
18288,Cardobis Plus,allopathic,cardobis-plustablet5-mg625-mg,Tablet,Bisoprolol Fumarate + Hydrochlorothiazide,5 mg+6.25 mg,Eskayef Pharmaceuticals Ltd.,"Unit Price: ৳ 10.00,(30's pack: ৳ 300.00),",(30's pack: ৳ 300.00)
18287,Cardobis Plus,allopathic,cardobis-plustablet25-mg625-mg,Tablet,Bisoprolol Fumarate + Hydrochlorothiazide,2.5 mg+6.25 mg,Eskayef Pharmaceuticals Ltd.,"Unit Price: ৳ 6.00,(30's pack: ৳ 180.00),",(30's pack: ৳ 180.00)
28401,Cardobis M,allopathic,cardobis-mtablet25-mg5-mg,Tablet,Bisoprolol Fumarate + Amlodipine Besilate,2.5 mg+5 mg,Eskayef Pharmaceuticals Ltd.,"Unit Price: ৳ 6.00,(30's pack: ৳ 180.00),",(30's pack: ৳ 180.00)
25711,Cardobis,allopathic,cardobistablet5-mg,Tablet,Bisoprolol Hemifumarate,5 mg,Eskayef Pharmaceuticals Ltd.,"Unit Price: ৳ 10.00,(30's pack: ৳ 300.00),",(30's pack: ৳ 300.00)
25710,Cardobis,allopathic,cardobistablet25-mg,Tablet,Bisoprolol Hemifumarate,2.5 mg,Eskayef Pharmaceuticals Ltd.,"Unit Price: ৳ 6.00,(50's pack: ৳ 300.00),",(50's pack: ৳ 300.00)
3055,Cardizem-SR,allopathic,cardizem-srtablet-sustained-release120-mg,Tablet (Sustained Release),Diltiazem Hydrochloride (SR tablet),120 mg,Drug International Ltd.,"Unit Price: ৳ 8.00,(50's pack: ৳ 400.00),",(50's pack: ৳ 400.00)
19917,Cardizem-SR,allopathic,cardizem-srtablet-sustained-release90-mg,Tablet (Sustained Release),Diltiazem Hydrochloride (SR tablet),90 mg,Drug International Ltd.,"Unit Price: ৳ 6.00,(50's pack: ৳ 300.00),",(50's pack: ৳ 300.00)
21944,Acme's Milk of Magnesia,allopathic,acmes-milk-of-magnesiaoral-suspension400-mg5-ml,Oral Suspension,Magnesium Hydroxide,400 mg/5 ml,ACME Laboratories Ltd.,114 ml bottle: ৳ 60.18,
30717,Carofol Z,allopathic,carofol-zcapsule-timed-release50-mg050-mg6180-mg,Capsule (Timed Release),Carbonyl Iron + Folic Acid + Zinc Sulfate,50 mg+0.50 mg+61.80 mg,Beximco Pharmaceuticals Ltd.,"Unit Price: ৳ 5.00,(50's pack: ৳ 250.00),",(50's pack: ৳ 250.00)
30646,Carocet,allopathic,carocettablet6-mg200-mg50-mg,Tablet,Betacarotene + Vitamin C + Vitamin E,6 mg+200 mg+50 mg,Beximco Pharmaceuticals Ltd.,"Unit Price: ৳ 2.54,(20's pack: ৳ 50.80),",(20's pack: ৳ 50.80)
31034,Carnovas HZ,allopathic,carnovas-hztablet5-mg125-mg,Tablet,Nebivolol + Hydrochlorothiazide,5 mg+12.5 mg,Beximco Pharmaceuticals Ltd.,"Unit Price: ৳ 12.00,(30's pack: ৳ 360.00),",(30's pack: ৳ 360.00)
31033,Carnovas,allopathic,carnovastablet10-mg,Tablet,Nebivolol Hydrochloride,10 mg,Beximco Pharmaceuticals Ltd.,"Unit Price: ৳ 15.00,(30's pack: ৳ 450.00),",(30's pack: ৳ 450.00)
31032,Carnovas,allopathic,carnovastablet5-mg,Tablet,Nebivolol Hydrochloride,5 mg,Beximco Pharmaceuticals Ltd.,"Unit Price: ৳ 10.00,(30's pack: ৳ 300.00),",(30's pack: ৳ 300.00)
31031,Carnovas,allopathic,carnovastablet25-mg,Tablet,Nebivolol Hydrochloride,2.5 mg,Beximco Pharmaceuticals Ltd.,"Unit Price: ৳ 7.00,(30's pack: ৳ 210.00),",(30's pack: ৳ 210.00)
3168,Carniten,allopathic,carnitentablet330-mg,Tablet,Levocarnitine,330 mg,Drug International Ltd.,"Unit Price: ৳ 4.00,(49's pack: ৳ 196.00),",(49's pack: ৳ 196.00)
3167,Carnitab,allopathic,carnitabtablet330-mg,Tablet,Levocarnitine,330 mg,Beximco Pharmaceuticals Ltd.,"Unit Price: ৳ 5.00,(30's pack: ৳ 150.00),",(30's pack: ৳ 150.00)
30961,Carnitab,allopathic,carnitaboral-solution500-mg5-ml,Oral Solution,Levocarnitine,500 mg/5 ml,Beximco Pharmaceuticals Ltd.,100 ml bottle: ৳ 100.00,
14486,Carmo D,allopathic,carmo-dtablet500-mg200-iu,Tablet,Calcium Carbonate [Elemental source] + Vitamin D3,500 mg+200 IU,S.N. Pharmaceutical Ltd.,"Unit Price: ৳ 3.30,(30's pack: ৳ 99.00),",(30's pack: ৳ 99.00)
28520,Carmelus-H,allopathic,carmelus-hophthalmic-gel02503,Ophthalmic Gel,Carboxymethylcellulose Sodium + Hypromellose,0.25%+0.3%,Pacific Pharmaceuticals Ltd.,10 ml drop: ৳ 210.00,
28519,Carmelus-G,allopathic,carmelus-gophthalmic-solution0509,Ophthalmic Solution,Carboxymethylcellulose Sodium + Glycerin,0.5%+0.9%,Pacific Pharmaceuticals Ltd.,10 ml drop: ৳ 190.00,
28518,Carmelus,allopathic,carmelusophthalmic-solution1,Ophthalmic Solution,Carboxymethylcellulose Sodium,1%,Pacific Pharmaceuticals Ltd.,10 ml drop: ৳ 275.00,
30704,Carmaz,allopathic,carmaztablet200-mg,Tablet,Carbamazepine,200 mg,Aristopharma Ltd.,"Unit Price: ৳ 4.00,(50's pack: ৳ 200.00),",(50's pack: ৳ 200.00)
30130,Carmapine CR,allopathic,carmapine-crtablet-controlled-release200-mg,Tablet (Controlled Release),Carbamazepine,200 mg,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 5.00,(50's pack: ৳ 250.00),",(50's pack: ৳ 250.00)
30129,Carmapine,allopathic,carmapineoral-suspension100-mg5-ml,Oral Suspension,Carbamazepine,100 mg/5 ml,Incepta Pharmaceuticals Ltd.,100 ml bottle: ৳ 250.00,
30128,Carmapine,allopathic,carmapinetablet200-mg,Tablet,Carbamazepine,200 mg,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 4.00,(50's pack: ৳ 200.00),",(50's pack: ৳ 200.00)
18495,Carlomed,allopathic,carlomedtablet400-mg,Tablet,Calcium Orotate,400 mg,MedRx Life Science Ltd.,"Unit Price: ৳ 8.00,(30's pack: ৳ 240.00),",(30's pack: ৳ 240.00)
29088,Carlina-M,allopathic,carlina-mtablet25-mg500-mg,Tablet,Linagliptin + Metformin Hydrochloride,2.5 mg+500 mg,Radiant Pharmaceuticals Ltd.,"Unit Price: ৳ 12.00,(24's pack: ৳ 288.00),",(24's pack: ৳ 288.00)
29087,Carlina,allopathic,carlinatablet5-mg,Tablet,Linagliptin,5 mg,Radiant Pharmaceuticals Ltd.,"Unit Price: ৳ 22.00,(20's pack: ৳ 440.00),",(20's pack: ৳ 440.00)
32773,Carlev CR,allopathic,carlev-crtablet-controlled-release200-mg50-mg,Tablet (Controlled Release),Levodopa + Carbidopa (CR tablet),200 mg+50 mg,Opsonin Pharma Ltd.,"Unit Price: ৳ 15.00,(20's pack: ৳ 300.00),",(20's pack: ৳ 300.00)
32772,Carlev,allopathic,carlevtablet100-mg10-mg,Tablet,Levodopa + Carbidopa (FC tablet),100 mg+10 mg,Opsonin Pharma Ltd.,"Unit Price: ৳ 7.00,(50's pack: ৳ 350.00),",(50's pack: ৳ 350.00)
26193,Carilax,allopathic,carilaxtablet250-mg,Tablet,Carisoprodol,250 mg,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 6.00,(30's pack: ৳ 180.00),",(30's pack: ৳ 180.00)
30982,Caridol,allopathic,caridoltablet250-mg,Tablet,Carisoprodol,250 mg,Eskayef Pharmaceuticals Ltd.,"Unit Price: ৳ 6.00,(30's pack: ৳ 180.00),",(30's pack: ৳ 180.00)
29063,Care-on,allopathic,care-onsolution033,Solution,Chlorhexidine Gluconate + Cetrimide,0.3%+3%,Ziska Pharmaceuticals Ltd.,"500 ml bottle: ৳ 125.00,1 liter pack: ৳ 220.00,5 liter pack: ৳ 710.00",
29062,Care-on,allopathic,care-oncream0105,Cream,Chlorhexidine Hydrochloride + Cetrimide,0.1%+0.5%,Ziska Pharmaceuticals Ltd.,30 gm tube: ৳ 25.00,
28812,Care-on,allopathic,care-onhand-rub6635,Hand Rub,Ethanol + Isopropyl alcohol,66%+3.5%,Ziska Pharmaceuticals Ltd.,"50 ml bottle: ৳ 100.00,100 ml bottle: ৳ 130.00,200 ml bottle: ৳ 225.00",
14015,Care,allopathic,caretablet6-mg200-mg50-mg,Tablet,Betacarotene + Vitamin C + Vitamin E,6 mg+200 mg+50 mg,Edruc Limited,"Unit Price: ৳ 2.50,(30's pack: ৳ 75.00),",(30's pack: ৳ 75.00)
32230,Cardual,allopathic,cardualtablet5-mg10-mg,Tablet,Amlodipine Besilate + Atorvastatin,5 mg+10 mg,ACI Limited,"Unit Price: ৳ 11.07,(30's pack: ৳ 332.10),",(30's pack: ৳ 332.10)
25195,Cardovan Plus,allopathic,cardovan-plustablet80-mg125-mg,Tablet,Valsartan + Hydrochlorothiazide,80 mg+12.5 mg,Eskayef Pharmaceuticals Ltd.,"Unit Price: ৳ 10.00,(30's pack: ৳ 300.00),",(30's pack: ৳ 300.00)
21972,Acme's Mannitol,allopathic,acmes-mannitoliv-infusion20,IV Infusion,Mannitol,20%,ACME Laboratories Ltd.,500 ml bottle: ৳ 155.47,
18613,Carvetab,allopathic,carvetabtablet625-mg,Tablet,Carvedilol,6.25 mg,Medimet Pharmaceuticals Ltd.,"Unit Price: ৳ 3.00,(50's pack: ৳ 150.00),",(50's pack: ৳ 150.00)
18614,Carvetab,allopathic,carvetabtablet125-mg,Tablet,Carvedilol,12.5 mg,Medimet Pharmaceuticals Ltd.,"Unit Price: ৳ 5.00,(50's pack: ৳ 250.00),",(50's pack: ৳ 250.00)
30723,Carved,allopathic,carvedtablet25-mg,Tablet,Carvedilol,25 mg,Biopharma Laboratories Ltd.,"Unit Price: ৳ 8.00,(30's pack: ৳ 240.00),",(30's pack: ৳ 240.00)
2516,Carved,allopathic,carvedtablet625-mg,Tablet,Carvedilol,6.25 mg,Biopharma Laboratories Ltd.,"Unit Price: ৳ 4.50,(30's pack: ৳ 135.00),",(30's pack: ৳ 135.00)
2517,Carved,allopathic,carvedtablet125-mg,Tablet,Carvedilol,12.5 mg,Biopharma Laboratories Ltd.,"Unit Price: ৳ 6.50,(30's pack: ৳ 195.00),",(30's pack: ৳ 195.00)
3358,Carva,allopathic,carvatablet-enteric-coated75-mg,Tablet (Enteric Coated),Aspirin,75 mg,Square Pharmaceuticals Ltd.,"Unit Price: ৳ 0.63,(200's pack: ৳ 126.00),",(200's pack: ৳ 126.00)
15003,Cartiplus,allopathic,cartiplustablet750-mg50-mg,Tablet,Glucosamine Sulfate + Diacerein,750 mg+50 mg,Pharmasia Limited,"Unit Price: ৳ 12.00,(30's pack: ৳ 360.00),",(30's pack: ৳ 360.00)
31533,Cartine,allopathic,cartinetablet330-mg,Tablet,Levocarnitine,330 mg,ACI Limited,"Unit Price: ৳ 4.00,(30's pack: ৳ 120.00),",(30's pack: ৳ 120.00)
32231,Cartine,allopathic,cartineoral-solution500-mg5-ml,Oral Solution,Levocarnitine,500 mg/5 ml,ACI Limited,100 ml bottle: ৳ 100.68,
14976,Cartimax,allopathic,cartimaxtablet250-mg200-mg,Tablet,Glucosamine Sulfate + Chondroitin,250 mg+200 mg,Virgo Pharmaceuticals Ltd.,"Unit Price: ৳ 6.00,(30's pack: ৳ 180.00),",(30's pack: ৳ 180.00)
26336,Cartilex Plus,allopathic,cartilex-plustablet750-mg600-mg,Tablet,Glucosamine Sulfate + Chondroitin,750 mg+600 mg,ACI Limited,"Unit Price: ৳ 16.00,(30's pack: ৳ 480.00),",(30's pack: ৳ 480.00)
15002,Cartilex D,allopathic,cartilex-dtablet750-mg50-mg,Tablet,Glucosamine Sulfate + Diacerein,750 mg+50 mg,ACI Limited,"Unit Price: ৳ 12.00,(30's pack: ৳ 360.00),",(30's pack: ৳ 360.00)
